sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue,history_weeks,is_recent,is_long_enough,in_core_scope
20663,QUEEN OF THE SKIES HOLIDAY PURSE,2009-12-10,2011-10-17,2.5777272727272726,1074.0,369.41,96.57142857142857,True,True,True
20664,TROPICAL HOLIDAY PURSE,2009-12-15,2011-08-30,2.712903225806452,57.0,155.41,89.0,False,True,False
20665,RED SPOTTY PURSE,2009-12-01,2011-12-09,3.814498567335243,1335.0,4256.34,105.42857142857143,True,True,True
20666,ECONOMY HOLIDAY PURSE,2009-12-08,2011-07-20,2.408478260869565,911.0,412.4500000000001,84.14285714285714,False,True,False
20667,CHERRY BLOSSOM PURSE,2009-12-17,2011-08-30,2.6437500000000003,40.0,108.69,88.71428571428571,False,True,False
20668,DISCO BALL CHRISTMAS DECORATION,2009-12-02,2011-12-09,0.1656720430107526,20951.0,2454.88,105.28571428571429,True,True,True
20669,RED HEART LUGGAGE TAG,2009-12-02,2011-12-09,1.595590909090909,797.0,1111.89,105.28571428571429,True,True,True
20670,VIP HOLIDAY PURSE,2009-12-08,2011-11-15,2.8625000000000003,694.0,378.85,101.0,True,True,True
20671,BLUE TEATIME PRINT BOWL,2009-12-02,2010-12-09,1.5767832167832168,786.0,1038.72,53.142857142857146,False,True,False
20672,PINK TEATIME PRINT BOWL,2009-12-02,2010-03-05,1.75,138.0,201.0,13.285714285714286,False,False,False
20673,STRAWBERRIES PRINT BOWL,2009-12-01,2009-12-03,1.25,5.0,6.25,0.2857142857142857,False,False,False
20674,GREEN SPOTTY BOWL,2009-12-01,2011-12-08,1.5062017167381974,3412.0,4348.52,105.28571428571429,True,True,True
20675,BLUE SPOTTY BOWL,2009-12-01,2011-12-08,1.507034383954155,6465.0,8067.83,105.28571428571429,True,True,True
20676,RED SPOTTY BOWL,2009-12-01,2011-12-08,1.5504423868312758,10475.0,13105.7,105.28571428571429,True,True,True
20677,PINK SPOTTY BOWL,2009-12-01,2011-12-08,1.5826007802340702,7774.0,9798.06,105.28571428571429,True,True,True
20678,LARGE BLACK DIAMANTE HAIRSLIDE,2011-09-23,2011-09-23,1.65,4.0,6.6,0.0,False,False,False
20679,EDWARDIAN PARASOL RED,2009-12-01,2011-12-09,6.662262569832403,6149.0,30020.97,105.42857142857143,True,True,True
20680,PINK FLOWERS CHILDS UMBRELLA,2009-12-10,2010-01-22,3.25,6.0,19.5,6.142857142857143,False,False,False
20681,PINK SPOTTY CHILDS UMBRELLA,2009-12-01,2011-03-10,3.8498250728862975,1405.0,4757.15,66.28571428571429,False,True,False
20682,RED SPOTTY CHILDS UMBRELLA,2009-12-01,2011-12-08,3.8574704890387856,3068.0,10171.31,105.28571428571429,True,True,True
20683,RAIN GIRL CHILDS UMBRELLA,2009-12-11,2009-12-11,3.25,1.0,3.25,0.0,False,False,False
20684,STRAWBERRY DREAM CHILDS UMBRELLA,2009-12-01,2011-07-22,3.5827683615819206,580.0,1910.06,85.42857142857143,False,True,False
20685,RED SPOTTY COIR DOORMAT,2009-12-01,2011-12-09,8.403582175925926,9783.0,66417.47,105.42857142857143,True,True,True
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2009-12-02,2011-12-08,3.713978494623656,590.0,2002.84,105.14285714285714,True,True,True
20688,BEAUTY SPEED EXPRESSO CUPS,2009-12-04,2010-03-17,6.004545454545454,464.0,332.9,14.714285714285714,False,False,False
20689,RETRO SISTERS EXPRESSO CUPS,2009-12-07,2010-07-14,6.176585365853659,429.0,614.1,31.285714285714285,False,False,False
20692,FLORAL ELEPHANT SOFT TOY,2009-12-01,2010-09-08,4.892127659574468,908.0,3682.76,40.142857142857146,False,False,False
20693,FLORAL DINOSAUR GREEN,2009-12-02,2010-03-14,5.207777777777778,33.0,161.89,14.571428571428571,False,False,False
20694,FLORAL PINK MONSTER,2009-12-01,2011-11-22,4.398363636363636,166.0,622.33,103.0,True,True,True
20695,FLORAL BLUE MONSTER,2009-12-01,2011-11-17,4.856393442622951,142.0,604.58,102.28571428571429,True,True,True
20696,FLORAL SOFT CAR TOY,2009-12-02,2011-11-11,4.625666666666667,151.0,617.9399999999999,101.28571428571429,True,True,True
20697,LITTLE GREEN MONSTER SOFT TOY,2009-12-13,2011-11-23,2.507142857142857,40.0,96.6,101.42857142857143,True,True,True
20698,LITTLE PINK MONSTER SOFT TOY,2010-01-17,2011-11-23,2.509090909090909,47.0,114.45,96.42857142857143,True,True,True
20699,MOUSEY LONG LEGS SOFT TOY,2009-12-04,2011-12-05,3.062134831460674,294.0,797.9599999999999,104.42857142857143,True,True,True
20700,GREEN CAT FLORAL CUSHION COVER,2009-12-07,2011-09-28,5.4233980582524275,420.0,1125.05,94.28571428571429,False,True,False
20701,PINK CAT FLORAL CUSHION COVER,2009-12-02,2011-06-30,4.416,353.0,721.49,82.14285714285714,False,True,False
20702,PINK PADDED MOBILE,2009-12-03,2011-10-26,4.303225806451613,782.0,3296.7,98.85714285714286,True,True,True
20703,BLUE PADDED SOFT MOBILE,2009-12-01,2011-04-14,4.2601775147928995,471.0,1993.47,71.28571428571429,False,True,False
20704,MR ROBOT SOFT TOY,2009-12-06,2011-12-09,6.370875,361.0,1371.42,104.71428571428571,True,True,True
20705,MRS ROBOT SOFT TOY,2009-12-07,2011-12-06,5.42622641509434,273.0,996.19,104.14285714285714,True,True,True
20707,CRAZY DAISY HEART DECORATION,2009-12-04,2011-12-05,1.22405,1613.0,1243.68,104.42857142857143,True,True,True
20711,JUMBO BAG TOYS,2009-12-01,2011-12-01,2.726691943127962,12643.0,25719.13,104.28571428571429,True,True,True
20712,JUMBO BAG WOODLAND ANIMALS,2009-12-01,2011-12-09,2.738984593837535,17710.0,37499.37,105.42857142857143,True,True,True
20713,JUMBO BAG OWLS,2009-12-01,2011-12-09,2.5839698113207543,20814.0,40667.05,105.42857142857143,True,True,True
20714,POSY SHOPPER BAG,2009-12-01,2010-01-12,0.9467857142857142,1580.0,649.8199999999999,6.0,False,False,False
20715,LITTLE FLOWER SHOPPER BAG,2010-01-07,2010-01-07,1.06,400.0,424.0,0.0,False,False,False
20716,PARTY FOOD SHOPPER BAG,2009-12-01,2011-06-29,1.4443373493975904,1533.0,1925.04,82.14285714285714,False,True,False
20717,STRAWBERRY SHOPPER BAG,2009-12-04,2011-12-09,1.5932549019607842,6296.0,7767.48,105.0,True,True,True
20718,RED SPOTTY SHOPPER BAG,2009-12-01,2011-12-09,1.655369458128079,13353.0,17457.35,105.42857142857143,True,True,True
20719,WOODLAND CHARLOTTE BAG,2009-12-01,2011-12-09,1.1526611883691529,24479.0,27598.42,105.42857142857143,True,True,True
20721,OWLS CHARLOTTE BAG,2009-12-07,2009-12-07,0.85,1.0,0.85,0.0,False,False,False
20723,STRAWBERRY CHARLOTTE BAG,2009-12-01,2011-12-09,1.1350252343186733,18296.0,20401.05,105.42857142857143,True,True,True
20724,RED SPOTTY CHARLOTTE BAG,2009-12-01,2011-12-09,1.1019629810034095,32197.0,35190.21,105.42857142857143,True,True,True
20725,LUNCH BAG RED SPOTTY,2009-12-01,2011-12-09,2.0539255663430422,40317.0,71106.29,105.42857142857143,True,True,True
20726,LUNCH BAG WOODLAND,2009-12-01,2011-12-09,2.1123128205128205,22118.0,38506.74,105.42857142857143,True,True,True
20727,LUNCH BAG  BLACK SKULL.,2009-12-01,2011-12-09,2.023109908409659,26678.0,45655.27,105.42857142857143,True,True,True
20728,LUNCH BAG CARS BLUE,2009-12-01,2011-12-09,1.9748732663797224,24596.0,42270.3,105.42857142857143,True,True,True
20729,RED SPOTTY CANDY BAG,2009-12-01,2010-06-16,1.4020661157024794,5262.0,1778.12,28.142857142857142,False,False,False
20730,STRAWBERRY CANDY BAG,2009-12-01,2010-09-05,1.0862745098039217,2218.0,1011.7,39.714285714285715,False,False,False
20731,POSY CANDY BAG,2009-12-07,2011-06-20,1.4024657534246574,4142.0,1252.92,80.0,False,True,False
20733,GOLD MINI TAPE MEASURE,2009-12-03,2011-12-09,0.8517627118644067,1927.0,1452.2,105.14285714285714,True,True,True
20734,SILVER MINI TAPE MEASURE,2009-12-01,2011-04-06,1.3161016949152542,1592.0,1470.62,70.14285714285714,False,True,False
20735,BLACK MINI TAPE MEASURE,2009-12-02,2011-12-06,1.20519801980198,1515.0,1540.29,104.85714285714286,True,True,True
20736,PINK MINI TAPE MEASURE,2009-12-02,2010-03-14,0.8431578947368421,290.0,233.5,14.571428571428571,False,False,False
20737,RED MINI TAPE MEASURE,2009-12-02,2009-12-02,1.7,1.0,1.7,0.0,False,False,False
20738,GREEN MINI TAPE MEASURE,2009-12-03,2010-11-29,0.9545945945945946,1610.0,1301.72,51.57142857142857,False,False,False
20739,*USB Office Glitter Lamp,2009-12-01,2009-12-01,8.65,1.0,8.65,0.0,False,False,False
20747,PICCADILLY TEA SET,2009-12-01,2010-05-16,15.723703703703702,683.0,9224.92,23.714285714285715,False,False,False
20748,KENSINGTON COFFEE SET,2009-12-01,2011-11-28,12.383224043715847,1600.0,14266.98,103.85714285714286,True,True,True
20749,ASSORTED COLOUR MINI CASES,2009-12-01,2011-12-09,8.091415584415586,3062.0,22097.61,105.42857142857143,True,True,True
20750,RED/WHITE DOT MINI CASES,2009-12-01,2011-12-09,8.11246170678337,3688.0,26866.629999999997,105.42857142857143,True,True,True
20751,FUNKY WASHING UP GLOVES ASSORTED,2009-12-01,2011-12-04,2.3205465587044536,2839.0,6023.26,104.71428571428571,True,True,True
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,2009-12-01,2011-11-27,2.377765363128492,1500.0,2868.2000000000003,103.71428571428571,True,True,True
20753,RETRO PINK SPOT WASHING UP GLOVES,2009-12-01,2010-01-18,2.6607142857142856,218.0,509.00000000000006,6.857142857142857,False,False,False
20754,RETRO RED SPOTTY WASHING UP GLOVES,2009-12-01,2011-11-20,2.488578088578089,5094.0,10444.82,102.71428571428571,True,True,True
20755,BLUE PAISLEY POCKET BOOK,2009-12-07,2011-12-07,0.9081147540983606,5145.0,1089.73,104.28571428571429,True,True,True
20756,GREEN FERN POCKET BOOK,2009-12-01,2011-11-22,0.8060937499999999,5728.0,851.5600000000001,103.0,True,True,True
20757,RED DAISY POCKET BOOK,2009-12-07,2011-11-27,0.8440506329113923,5347.0,890.7,102.85714285714286,True,True,True
20758,ABSTRACT CIRCLES POCKET BOOK,2009-12-01,2011-12-07,0.8189690721649484,5425.0,953.42,105.14285714285714,True,True,True
20759,CHRYSANTHEMUM POCKET BOOK,2009-12-17,2011-12-07,0.7725396825396825,5777.0,891.13,102.85714285714286,True,True,True
20760,GARDEN PATH POCKET BOOK,2009-12-04,2011-11-24,0.7926829268292683,5550.0,1313.66,102.85714285714286,True,True,True
20761,BLUE PAISLEY SKETCHBOOK,2009-12-01,2011-12-07,4.008979591836735,458.0,1422.46,105.14285714285714,True,True,True
20762,GREEN FERN SKETCHBOOK,2009-12-04,2011-12-06,3.836102941176471,458.0,1343.79,104.57142857142857,True,True,True
20763,DAISY SKETCHBOOK,2009-12-07,2011-12-06,3.805945945945946,267.0,702.86,104.14285714285714,True,True,True
20764,ABSTRACT CIRCLES SKETCHBOOK,2009-12-02,2011-12-08,4.1788659793814436,685.0,2134.76,105.14285714285714,True,True,True
20765,CHRYSANTHEMUM SKETCHBOOK,2009-12-01,2011-12-05,3.903945578231293,442.0,1265.06,104.85714285714286,True,True,True
20766,GARDEN PATH SKETCHBOOK,2009-12-04,2011-12-04,3.951910828025478,518.0,1548.47,104.28571428571429,True,True,True
20767,BLUE PAISLEY JOURNAL,2009-12-01,2011-12-06,2.6804469273743012,812.0,1741.61,105.0,True,True,True
20768,GREEN FERN JOURNAL,2009-12-01,2011-12-06,2.557046979865772,767.0,1534.19,105.0,True,True,True
20769,DAISY JOURNAL,2009-12-07,2011-12-06,2.561625,438.0,808.81,104.14285714285714,True,True,True
20770,ABSTRACT CIRCLE JOURNAL,2009-12-01,2011-11-27,2.4737623762376235,1045.0,2190.59,103.71428571428571,True,True,True
20771,CHRYSANTHEMUM  JOURNAL,2009-12-01,2011-12-06,2.5679285714285713,606.0,1201.6799999999998,105.0,True,True,True
20772,GARDEN PATH JOURNAL,2009-12-02,2011-12-08,2.51111111111111,970.0,1848.73,105.14285714285714,True,True,True
20773,BLUE PAISLEY NOTEBOOK,2009-12-01,2011-09-12,1.74225,3339.0,963.98,92.85714285714286,False,True,False
20774,GREEN FERN NOTEBOOK,2009-12-01,2011-10-04,1.739,3484.0,962.48,96.0,False,True,False
20775,DAISY NOTEBOOK,2009-12-06,2011-12-05,1.7398230088495574,3604.0,926.54,104.14285714285714,True,True,True
20776,ABSTRACT CIRCLES NOTEBOOK,2009-12-01,2010-09-17,1.7828235294117647,3258.0,832.66,41.42857142857143,False,False,False
20777,CHRYSANTHEMUM NOTEBOOK,2009-12-01,2011-12-09,1.7810588235294116,3660.0,1262.7,105.42857142857143,True,True,True
20778,GARDEN PATH NOTEBOOK,2009-12-02,2011-04-26,1.808021978021978,3611.0,944.36,72.85714285714286,False,True,False
20780,BLACK EAR MUFF HEADPHONES,2009-12-01,2011-12-08,6.895445544554456,231.0,1333.96,105.28571428571429,True,True,True
20781,GOLD EAR MUFF HEADPHONES,2009-12-04,2011-12-07,6.378196721311475,103.0,579.93,104.71428571428571,True,True,True
20782,CAMOUFLAGE EAR MUFF HEADPHONES,2009-12-01,2011-12-09,6.8659770114942535,155.0,995.48,105.42857142857143,True,True,True
20783,HEART EAR MUFF HEADPHONES,2009-12-01,2010-08-16,7.64509090909091,165.0,1051.4,36.857142857142854,False,False,False
20784,RED RETRO BAR STOOL,2009-12-01,2010-10-21,36.42621621621622,101.0,3570.87,46.285714285714285,False,False,False
20785,FUSCHIA RETRO BAR STOOL,2010-01-22,2011-04-06,37.55945945945946,102.0,3672.35,62.714285714285715,False,True,False
20786,BLACK RETRO BAR STOOL,2010-01-22,2010-10-22,36.876875,99.0,3533.9,39.0,False,False,False
20787,BLUE RETRO BAR STOOL,2010-01-17,2010-09-22,38.021875,69.0,2535.1,35.42857142857143,False,False,False
20791,BLUE TILED SET OF 3 DRAWERS,2010-01-14,2010-01-14,12.75,5.0,63.75,0.0,False,False,False
20793,BLUE TILED TRAY,2009-12-02,2011-09-08,8.935,281.0,518.5,92.14285714285714,False,True,False
20794,BLUE  TILE HOOK,2010-01-07,2011-12-06,3.4424489795918363,212.0,591.02,99.71428571428571,True,True,True
20795,LARGE BLUE PROVENCAL CERAMIC BALL,2009-12-09,2011-12-05,2.956896551724138,135.0,308.7,103.71428571428571,True,True,True
20796,SMALL BLUE PROVENCAL CERAMIC BALL,2009-12-09,2011-11-10,2.3495454545454546,99.0,182.15999999999997,100.14285714285714,True,True,True
20798,CLEAR MILKSHAKE GLASS,2009-12-01,2011-01-25,3.106117647058823,551.0,1308.15,60.0,False,True,False
20799,PINK MILKSHAKE GLASS,2009-12-01,2010-06-21,3.1257692307692304,200.0,355.33,28.857142857142858,False,False,False
20800,LARGE GLASS SUNDAE DISH CLEAR,2010-01-11,2010-03-30,3.618,1005.0,303.96,11.142857142857142,False,False,False
20801,LARGE PINK GLASS SUNDAE DISH,2010-01-18,2011-05-25,2.2076521739130435,1092.0,1422.0,70.28571428571429,False,True,False
20802,SMALL GLASS SUNDAE DISH CLEAR,2009-12-16,2011-11-28,2.104051724137931,1051.0,1596.81,101.71428571428571,True,True,True
20803,SMALL PINK GLASS SUNDAE DISH,2009-12-07,2011-05-01,1.6960714285714285,1149.0,874.4599999999999,72.85714285714286,False,True,False
20804,GLASS CHICKEN BUTTER DISH,2009-12-01,2010-07-01,2.678852459016394,325.0,579.31,30.285714285714285,False,False,False
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,2009-12-01,2010-01-28,2.55,5.0,12.75,8.285714285714286,False,False,False
20814,SILVER FINCH DECORATION,2009-12-01,2010-02-24,1.206153846153846,189.0,208.89,12.142857142857142,False,False,False
20816,GOLD FLOWER CUSHION COVER,2010-02-04,2011-04-28,5.378571428571428,24.0,123.6,64.0,False,True,False
20818,GOLD TEDDY BEAR,2009-12-02,2011-05-04,4.491666666666666,87.0,268.5,74.0,False,True,False
20819,SILVER TEDDY BEAR,2009-12-02,2011-11-30,3.888,228.0,631.49,104.0,True,True,True
20820,SILVER LOOKING MIRROR,2009-12-17,2011-03-01,4.95,11.0,54.45,62.714285714285715,False,True,False
20821,GOLDIE LOOKING MIRROR,2009-12-14,2011-11-23,7.882000000000001,42.0,286.42,101.28571428571429,True,True,True
20822,SILVER WINE GOBLET,2010-02-01,2010-02-01,4.65,2.0,9.3,0.0,False,False,False
20823,GOLD WINE GOBLET,2009-12-01,2011-06-09,3.651052631578948,253.0,533.71,79.28571428571429,False,True,False
20825,GOLD WINE GLASS,2009-12-01,2010-11-14,6.831428571428572,361.0,1255.08,49.714285714285715,False,False,False
20826,SILVER APERITIF GLASS,2009-12-01,2011-05-18,1.3478571428571429,355.0,290.72,76.14285714285714,False,True,False
20827,GOLD APERITIF GLASS,2009-12-01,2011-04-21,1.63375,173.0,209.36,72.28571428571429,False,True,False
20828,GLITTER BUTTERFLY CLIPS,2009-12-01,2011-12-08,2.935849358974359,4423.0,10940.48,105.28571428571429,True,True,True
20829,GLITTER HANGING BUTTERFLY STRING,2009-12-01,2011-12-08,2.4219755600814663,4820.0,9825.02,105.28571428571429,True,True,True
20830,SILVER PHOTO FRAME,2009-12-01,2011-10-02,2.990722891566265,407.0,964.61,95.71428571428571,False,True,False
20831,GOLD PHOTO FRAME,2009-12-01,2011-12-09,2.722625,474.0,927.96,105.42857142857143,True,True,True
20832,RED FLOCK LOVE HEART PHOTO FRAME,2009-12-01,2011-12-09,0.9326415094339622,1681.0,1122.65,105.42857142857143,True,True,True
20833,SHAKER THROW  QUILTED,2009-12-06,2010-03-09,27.630000000000003,52.0,811.8,13.285714285714286,False,False,False
20835,FRENCH LATTICE CUSHION COVER,2010-03-03,2011-11-10,2.87,80.0,87.02,88.14285714285714,True,True,True
20836,FRENCH PAISLEY CUSHION COVER,2010-03-02,2011-11-24,1.1209090909090909,224.0,250.0,90.28571428571429,True,True,True
20837,FRENCH FLORAL CUSHION COVER,2009-12-04,2011-11-20,1.1844444444444444,165.0,188.07,102.28571428571429,True,True,True
20838,FRENCH LATTICE CUSHION COVER,2010-02-14,2011-12-05,1.946190476190476,446.0,565.8,94.14285714285714,True,True,True
20839,FRENCH PAISLEY CUSHION COVER,2009-12-07,2011-12-08,2.5029661016949154,633.0,1018.11,104.42857142857143,True,True,True
20840,FRENCH FLORAL CUSHION COVER,2009-12-18,2011-12-08,2.1470212765957446,885.0,1419.09,102.85714285714286,True,True,True
20845,ZINC HEART LATTICE 2 WALL PLANTER,2009-12-02,2011-08-16,7.169583333333333,76.0,502.27,88.85714285714286,False,True,False
20846,ZINC HEART LATTICE T-LIGHT HOLDER,2009-12-14,2011-12-07,1.5538728323699422,1453.0,1956.81,103.28571428571429,True,True,True
20847,ZINC HEART LATTICE CHARGER LARGE,2009-12-03,2011-11-25,4.747407407407407,80.0,334.35,103.14285714285714,True,True,True
20848,ZINC HEART LATTICE CHARGER SMALL,2009-12-10,2011-11-06,2.9500000000000006,39.0,115.05,99.42857142857143,True,True,True
20849,ZINC HEART LATTICE DOUBLE PLANTER,2009-12-07,2010-11-21,4.047083333333333,674.0,593.03,49.857142857142854,False,False,False
20850,ZINC HEART LATTICE PLANTER BOWL,2010-01-06,2010-11-11,2.8434782608695657,820.0,713.8000000000001,44.142857142857146,False,False,False
20851,ZINC HEART LATTICE TRAY OVAL,2009-12-08,2011-04-27,5.966206896551724,335.0,429.57,72.14285714285714,False,True,False
20854,BLUE PATCH PURSE PINK HEART,2009-12-03,2011-02-20,1.6635185185185184,441.0,711.3699999999999,63.42857142857143,False,True,False
20855,PINK PATCH PURSE BLUE HEART,2009-12-03,2010-09-15,1.65,142.0,234.3,40.857142857142854,False,False,False
20856,DENIM PATCH PURSE PINK BUTTERFLY,2009-12-06,2011-08-09,1.6599999999999997,408.0,674.0899999999999,87.28571428571429,False,True,False
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,2009-12-06,2011-02-17,1.65,249.0,410.85,62.57142857142857,False,True,False
20858,SILVER PURSE GOLD PINK BUTTERFLY,2009-12-14,2009-12-14,1.65,4.0,6.6,0.0,False,False,False
20860,GOLD COSMETICS BAG WITH BUTTERFLY,2010-04-08,2010-12-13,2.1,20.0,42.0,35.57142857142857,False,False,False
20861,GOLD COSMETIC BAG PINK STAR,2009-12-03,2010-12-10,2.1,46.0,96.6,53.142857142857146,False,True,False
20862,PINK PATCH PENCIL CASE BLUE HEART,2009-12-02,2010-06-30,2.6216216216216215,325.0,691.1400000000001,30.0,False,False,False
20863,BLUE PATCH PENCIL CASE PINK HEART,2009-12-01,2010-08-15,2.4202,293.0,601.53,36.714285714285715,False,False,False
20864,DENIM PATCH PENCIL CASE BUTTERFLY,2009-12-06,2010-10-24,2.2,252.0,498.14,46.0,False,False,False
20865,PATCHWORK PENCIL CASE BUTTERFLY,2009-12-01,2010-06-30,2.196060606060606,251.0,500.49,30.142857142857142,False,False,False
20866,BLUE ROSE FABRIC MIRROR,2009-12-01,2011-12-08,1.4857591623036648,1280.0,1368.91,105.28571428571429,True,True,True
20867,PINK ROSE FABRIC MIRROR,2009-12-01,2011-12-06,1.380064516129032,1098.0,1093.14,105.0,True,True,True
20868,SILVER FABRIC MIRROR,2009-12-06,2011-12-08,0.9214084507042254,882.0,518.07,104.57142857142857,True,True,True
20869,GOLD FABRIC MIRROR,2009-12-02,2011-12-08,0.9422222222222224,529.0,295.12,105.14285714285714,True,True,True
20870,OPULENT VELVET CANDLE IN BOX,2009-12-01,2009-12-22,2.9214285714285713,29.0,52.2,3.0,False,False,False
20871,OPULENT VELVET SET/3 CANDLES,2009-12-02,2010-12-14,2.688372093023256,1273.0,1978.05,53.857142857142854,False,True,False
20877,MODERN CHRISTMAS BAUBLE CANDLE,2009-12-10,2009-12-18,0.42,12.0,5.04,1.1428571428571428,False,False,False
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,2009-12-02,2010-12-05,1.4786206896551723,737.0,952.51,52.57142857142857,False,True,False
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,2009-12-04,2009-12-22,1.8027272727272723,57.0,67.8,2.5714285714285716,False,False,False
20881,MODERN CHRISTMAS TREE CANDLE,2009-12-10,2009-12-16,0.85,3.0,2.55,0.8571428571428571,False,False,False
20882,MODERN CHRISTMAS TREE CANDLE,2009-12-13,2009-12-16,2.95,3.0,8.850000000000001,0.42857142857142855,False,False,False
20884,MODERN CHRISTMAS TREE CANDLE,2009-12-10,2009-12-18,2.1,3.0,6.300000000000001,1.1428571428571428,False,False,False
20885,BOX OF 3 PEBBLE CANDLES,2009-12-22,2009-12-22,2.95,1.0,2.95,0.0,False,False,False
20886,BOX OF 9 PEBBLE CANDLES,2009-12-01,2011-11-07,2.387220447284345,1777.0,3540.22,100.85714285714286,True,True,True
20887,BOX OF 6 PEBBLE CANDLES,2009-12-01,2009-12-22,5.615,18.0,118.39,3.0,False,False,False
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,2009-12-01,2010-03-26,3.8852631578947374,367.0,547.74,16.428571428571427,False,False,False
20889,JARDIN DE FEMME SCENTED CANDLE,2009-12-02,2010-03-26,2.3376923076923077,657.0,398.04,16.285714285714285,False,False,False
20890,SMALL GLASS ROSE SCENTED CANDLE,2010-01-21,2010-04-19,2.9925,605.0,202.62,12.571428571428571,False,False,False
20891,LARGE GLASS ROSE SCENTED CANDLE,2010-01-12,2010-04-19,8.126666666666667,684.0,236.33,13.857142857142858,False,False,False
