sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue
20724,RED SPOTTY CHARLOTTE BAG,2009-12-01,2011-12-09,1.1019629810034095,32197.0,35190.21
20725,LUNCH BAG RED SPOTTY,2009-12-01,2011-12-09,2.0539255663430422,40317.0,71106.29
20726,LUNCH BAG WOODLAND,2009-12-01,2011-12-09,2.1123128205128205,22118.0,38506.74
20727,LUNCH BAG  BLACK SKULL.,2009-12-01,2011-12-09,2.023109908409659,26678.0,45655.27
20728,LUNCH BAG CARS BLUE,2009-12-01,2011-12-09,1.9748732663797226,24596.0,42270.3
20729,RED SPOTTY CANDY BAG,2009-12-01,2010-06-16,1.4020661157024794,5262.0,1778.12
20730,STRAWBERRY CANDY BAG,2009-12-01,2010-09-05,1.0862745098039215,2218.0,1011.7
20731,POSY CANDY BAG,2009-12-07,2011-06-20,1.4024657534246574,4142.0,1252.92
20733,GOLD MINI TAPE MEASURE,2009-12-03,2011-12-09,0.8517627118644067,1927.0,1452.2
20734,SILVER MINI TAPE MEASURE,2009-12-01,2011-04-06,1.3161016949152542,1592.0,1470.62
20735,BLACK MINI TAPE MEASURE,2009-12-02,2011-12-06,1.20519801980198,1515.0,1540.29
20736,PINK MINI TAPE MEASURE,2009-12-02,2010-03-14,0.8431578947368421,290.0,233.5
20737,RED MINI TAPE MEASURE,2009-12-02,2009-12-02,1.7,1.0,1.7
20738,GREEN MINI TAPE MEASURE,2009-12-03,2010-11-29,0.9545945945945946,1610.0,1301.72
20739,*USB Office Glitter Lamp,2009-12-01,2009-12-01,8.65,1.0,8.65
20747,PICCADILLY TEA SET,2009-12-01,2010-05-16,15.723703703703702,683.0,9224.92
20748,KENSINGTON COFFEE SET,2009-12-01,2011-11-28,12.383224043715847,1600.0,14266.980000000001
20749,ASSORTED COLOUR MINI CASES,2009-12-01,2011-12-09,8.091415584415586,3062.0,22097.61
20750,RED/WHITE DOT MINI CASES,2009-12-01,2011-12-09,8.11246170678337,3688.0,26866.629999999997
20751,FUNKY WASHING UP GLOVES ASSORTED,2009-12-01,2011-12-04,2.3205465587044536,2839.0,6023.26
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,2009-12-01,2011-11-27,2.377765363128492,1500.0,2868.2000000000003
20753,RETRO PINK SPOT WASHING UP GLOVES,2009-12-01,2010-01-18,2.6607142857142856,218.0,509.00000000000006
20754,RETRO RED SPOTTY WASHING UP GLOVES,2009-12-01,2011-11-20,2.488578088578089,5094.0,10444.82
20755,BLUE PAISLEY POCKET BOOK,2009-12-07,2011-12-07,0.9081147540983606,5145.0,1089.73
20756,GREEN FERN POCKET BOOK,2009-12-01,2011-11-22,0.8060937499999999,5728.0,851.5600000000001
20757,RED DAISY POCKET BOOK,2009-12-07,2011-11-27,0.8440506329113923,5347.0,890.7
20758,ABSTRACT CIRCLES POCKET BOOK,2009-12-01,2011-12-07,0.8189690721649484,5425.0,953.42
20759,CHRYSANTHEMUM POCKET BOOK,2009-12-17,2011-12-07,0.7725396825396825,5777.0,891.13
20760,GARDEN PATH POCKET BOOK,2009-12-04,2011-11-24,0.7926829268292683,5550.0,1313.66
20761,BLUE PAISLEY SKETCHBOOK,2009-12-01,2011-12-07,4.008979591836735,458.0,1422.46
20762,GREEN FERN SKETCHBOOK,2009-12-04,2011-12-06,3.836102941176471,458.0,1343.79
20763,DAISY SKETCHBOOK,2009-12-07,2011-12-06,3.805945945945946,267.0,702.86
20764,ABSTRACT CIRCLES SKETCHBOOK,2009-12-02,2011-12-08,4.1788659793814436,685.0,2134.76
20765,CHRYSANTHEMUM SKETCHBOOK,2009-12-01,2011-12-05,3.9039455782312924,442.0,1265.06
20766,GARDEN PATH SKETCHBOOK,2009-12-04,2011-12-04,3.951910828025478,518.0,1548.47
20767,BLUE PAISLEY JOURNAL,2009-12-01,2011-12-06,2.6804469273743012,812.0,1741.61
20768,GREEN FERN JOURNAL,2009-12-01,2011-12-06,2.557046979865772,767.0,1534.19
20769,DAISY JOURNAL,2009-12-07,2011-12-06,2.561625,438.0,808.81
20770,ABSTRACT CIRCLE JOURNAL,2009-12-01,2011-11-27,2.4737623762376235,1045.0,2190.59
20771,CHRYSANTHEMUM  JOURNAL,2009-12-01,2011-12-06,2.5679285714285713,606.0,1201.6799999999998
20772,GARDEN PATH JOURNAL,2009-12-02,2011-12-08,2.5111111111111106,970.0,1848.73
20773,BLUE PAISLEY NOTEBOOK,2009-12-01,2011-09-12,1.7422499999999999,3339.0,963.9799999999999
20774,GREEN FERN NOTEBOOK,2009-12-01,2011-10-04,1.7389999999999999,3484.0,962.48
20775,DAISY NOTEBOOK,2009-12-06,2011-12-05,1.7398230088495574,3604.0,926.54
20776,ABSTRACT CIRCLES NOTEBOOK,2009-12-01,2010-09-17,1.7828235294117647,3258.0,832.66
20777,CHRYSANTHEMUM NOTEBOOK,2009-12-01,2011-12-09,1.7810588235294116,3660.0,1262.7
20778,GARDEN PATH NOTEBOOK,2009-12-02,2011-04-26,1.808021978021978,3611.0,944.3599999999999
20780,BLACK EAR MUFF HEADPHONES,2009-12-01,2011-12-08,6.895445544554456,231.0,1333.96
20781,GOLD EAR MUFF HEADPHONES,2009-12-04,2011-12-07,6.378196721311475,103.0,579.93
20782,CAMOUFLAGE EAR MUFF HEADPHONES,2009-12-01,2011-12-09,6.8659770114942535,155.0,995.48
20783,HEART EAR MUFF HEADPHONES,2009-12-01,2010-08-16,7.64509090909091,165.0,1051.4
20784,RED RETRO BAR STOOL,2009-12-01,2010-10-21,36.42621621621622,101.0,3570.87
20785,FUSCHIA RETRO BAR STOOL,2010-01-22,2011-04-06,37.55945945945946,102.0,3672.35
20786,BLACK RETRO BAR STOOL,2010-01-22,2010-10-22,36.876875,99.0,3533.9
20787,BLUE RETRO BAR STOOL,2010-01-17,2010-09-22,38.021875,69.0,2535.1
20791,BLUE TILED SET OF 3 DRAWERS,2010-01-14,2010-01-14,12.75,5.0,63.75
20793,BLUE TILED TRAY,2009-12-02,2011-09-08,8.935,281.0,518.5
20794,BLUE  TILE HOOK,2010-01-07,2011-12-06,3.4424489795918363,212.0,591.02
20795,LARGE BLUE PROVENCAL CERAMIC BALL,2009-12-09,2011-12-05,2.956896551724138,135.0,308.7
20796,SMALL BLUE PROVENCAL CERAMIC BALL,2009-12-09,2011-11-10,2.3495454545454546,99.0,182.15999999999997
20798,CLEAR MILKSHAKE GLASS,2009-12-01,2011-01-25,3.106117647058823,551.0,1308.15
20799,PINK MILKSHAKE GLASS,2009-12-01,2010-06-21,3.1257692307692304,200.0,355.33
20800,LARGE GLASS SUNDAE DISH CLEAR,2010-01-11,2010-03-30,3.618,1005.0,303.96
20801,LARGE PINK GLASS SUNDAE DISH,2010-01-18,2011-05-25,2.2076521739130435,1092.0,1422.0
20802,SMALL GLASS SUNDAE DISH CLEAR,2009-12-16,2011-11-28,2.104051724137931,1051.0,1596.81
20803,SMALL PINK GLASS SUNDAE DISH,2009-12-07,2011-05-01,1.6960714285714285,1149.0,874.4599999999999
20804,GLASS CHICKEN BUTTER DISH,2009-12-01,2010-07-01,2.6788524590163934,325.0,579.31
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,2009-12-01,2010-01-28,2.55,5.0,12.75
20814,SILVER FINCH DECORATION,2009-12-01,2010-02-24,1.2061538461538461,189.0,208.89000000000001
20816,GOLD FLOWER CUSHION COVER,2010-02-04,2011-04-28,5.378571428571428,24.0,123.6
20818,GOLD TEDDY BEAR,2009-12-02,2011-05-04,4.491666666666666,87.0,268.5
20819,SILVER TEDDY BEAR,2009-12-02,2011-11-30,3.888,228.0,631.49
20820,SILVER LOOKING MIRROR,2009-12-17,2011-03-01,4.95,11.0,54.45
20821,GOLDIE LOOKING MIRROR,2009-12-14,2011-11-23,7.882000000000001,42.0,286.42
20822,SILVER WINE GOBLET,2010-02-01,2010-02-01,4.65,2.0,9.3
20823,GOLD WINE GOBLET,2009-12-01,2011-06-09,3.6510526315789478,253.0,533.71
20825,GOLD WINE GLASS,2009-12-01,2010-11-14,6.831428571428572,361.0,1255.08
20826,SILVER APERITIF GLASS,2009-12-01,2011-05-18,1.3478571428571429,355.0,290.72
20827,GOLD APERITIF GLASS,2009-12-01,2011-04-21,1.63375,173.0,209.36
20828,GLITTER BUTTERFLY CLIPS,2009-12-01,2011-12-08,2.935849358974359,4423.0,10940.48
20829,GLITTER HANGING BUTTERFLY STRING,2009-12-01,2011-12-08,2.4219755600814663,4820.0,9825.02
20830,SILVER PHOTO FRAME,2009-12-01,2011-10-02,2.990722891566265,407.0,964.61
20831,GOLD PHOTO FRAME,2009-12-01,2011-12-09,2.722625,474.0,927.96
20832,RED FLOCK LOVE HEART PHOTO FRAME,2009-12-01,2011-12-09,0.9326415094339622,1681.0,1122.6499999999999
20833,SHAKER THROW  QUILTED,2009-12-06,2010-03-09,27.630000000000003,52.0,811.8
20835,FRENCH LATTICE CUSHION COVER,2010-03-03,2011-11-10,2.87,80.0,87.02
20836,FRENCH PAISLEY CUSHION COVER,2010-03-02,2011-11-24,1.1209090909090909,224.0,250.0
20837,FRENCH FLORAL CUSHION COVER,2009-12-04,2011-11-20,1.1844444444444444,165.0,188.07
20838,FRENCH LATTICE CUSHION COVER,2010-02-14,2011-12-05,1.9461904761904762,446.0,565.8
20839,FRENCH PAISLEY CUSHION COVER,2009-12-07,2011-12-08,2.5029661016949154,633.0,1018.11
20840,FRENCH FLORAL CUSHION COVER,2009-12-18,2011-12-08,2.1470212765957446,885.0,1419.09
20845,ZINC HEART LATTICE 2 WALL PLANTER,2009-12-02,2011-08-16,7.169583333333333,76.0,502.27
20846,ZINC HEART LATTICE T-LIGHT HOLDER,2009-12-14,2011-12-07,1.5538728323699422,1453.0,1956.81
20847,ZINC HEART LATTICE CHARGER LARGE,2009-12-03,2011-11-25,4.747407407407407,80.0,334.35
20848,ZINC HEART LATTICE CHARGER SMALL,2009-12-10,2011-11-06,2.9500000000000006,39.0,115.05000000000001
20849,ZINC HEART LATTICE DOUBLE PLANTER,2009-12-07,2010-11-21,4.047083333333333,674.0,593.03
20850,ZINC HEART LATTICE PLANTER BOWL,2010-01-06,2010-11-11,2.8434782608695657,820.0,713.8000000000001
20851,ZINC HEART LATTICE TRAY OVAL,2009-12-08,2011-04-27,5.966206896551724,335.0,429.57
20854,BLUE PATCH PURSE PINK HEART,2009-12-03,2011-02-20,1.6635185185185184,441.0,711.3699999999999
20855,PINK PATCH PURSE BLUE HEART,2009-12-03,2010-09-15,1.65,142.0,234.29999999999998
20856,DENIM PATCH PURSE PINK BUTTERFLY,2009-12-06,2011-08-09,1.6599999999999997,408.0,674.0899999999999
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,2009-12-06,2011-02-17,1.65,249.0,410.84999999999997
20858,SILVER PURSE GOLD PINK BUTTERFLY,2009-12-14,2009-12-14,1.65,4.0,6.6
20860,GOLD COSMETICS BAG WITH BUTTERFLY,2010-04-08,2010-12-13,2.1,20.0,42.0
20861,GOLD COSMETIC BAG PINK STAR,2009-12-03,2010-12-10,2.1,46.0,96.60000000000001
20862,PINK PATCH PENCIL CASE BLUE HEART,2009-12-02,2010-06-30,2.6216216216216215,325.0,691.1400000000001
20863,BLUE PATCH PENCIL CASE PINK HEART,2009-12-01,2010-08-15,2.4202,293.0,601.53
20864,DENIM PATCH PENCIL CASE BUTTERFLY,2009-12-06,2010-10-24,2.2,252.0,498.14000000000004
20865,PATCHWORK PENCIL CASE BUTTERFLY,2009-12-01,2010-06-30,2.196060606060606,251.0,500.49
20866,BLUE ROSE FABRIC MIRROR,2009-12-01,2011-12-08,1.4857591623036648,1280.0,1368.91
20867,PINK ROSE FABRIC MIRROR,2009-12-01,2011-12-06,1.3800645161290321,1098.0,1093.14
20868,SILVER FABRIC MIRROR,2009-12-06,2011-12-08,0.9214084507042254,882.0,518.07
20869,GOLD FABRIC MIRROR,2009-12-02,2011-12-08,0.9422222222222223,529.0,295.12
20870,OPULENT VELVET CANDLE IN BOX,2009-12-01,2009-12-22,2.9214285714285713,29.0,52.2
20871,OPULENT VELVET SET/3 CANDLES,2009-12-02,2010-12-14,2.688372093023256,1273.0,1978.0500000000002
20877,MODERN CHRISTMAS BAUBLE CANDLE,2009-12-10,2009-12-18,0.42000000000000004,12.0,5.04
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,2009-12-02,2010-12-05,1.4786206896551723,737.0,952.51
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,2009-12-04,2009-12-22,1.8027272727272725,57.0,67.8
20881,MODERN CHRISTMAS TREE CANDLE,2009-12-10,2009-12-16,0.85,3.0,2.55
20882,MODERN CHRISTMAS TREE CANDLE,2009-12-13,2009-12-16,2.95,3.0,8.850000000000001
20884,MODERN CHRISTMAS TREE CANDLE,2009-12-10,2009-12-18,2.1,3.0,6.300000000000001
20885,BOX OF 3 PEBBLE CANDLES,2009-12-22,2009-12-22,2.95,1.0,2.95
20886,BOX OF 9 PEBBLE CANDLES,2009-12-01,2011-11-07,2.387220447284345,1777.0,3540.22
20887,BOX OF 6 PEBBLE CANDLES,2009-12-01,2009-12-22,5.615,18.0,118.39
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,2009-12-01,2010-03-26,3.8852631578947374,367.0,547.74
20889,JARDIN DE FEMME SCENTED CANDLE,2009-12-02,2010-03-26,2.3376923076923077,657.0,398.03999999999996
20890,SMALL GLASS ROSE SCENTED CANDLE,2010-01-21,2010-04-19,2.9925,605.0,202.62
20891,LARGE GLASS ROSE SCENTED CANDLE,2010-01-12,2010-04-19,8.126666666666667,684.0,236.32999999999998
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,2009-12-01,2010-12-21,16.152894736842104,102.0,1095.35
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2009-12-03,2011-12-04,2.886455696202532,559.0,1308.5900000000001
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,2009-12-01,2011-12-01,3.453625,267.0,827.3000000000001
20895,VINTAGE NOTEBOOK FRENCH LETTER,2009-12-08,2010-02-02,2.95,16.0,47.20000000000001
20896,VINTAGE NOTEBOOK PINK FLOWER,2009-12-09,2010-08-18,2.95,39.0,115.05000000000001
20897,VINTAGE NOTEBOOK PARIS DAYS,2009-12-01,2011-08-30,3.8476,351.0,848.7
20898,VINTAGE NOTEBOOK TRAVELOGUE,2009-12-04,2011-10-23,3.1941818181818182,327.0,693.9200000000001
20899,VINTAGE NOTEBOOK RED ROSE,2009-12-09,2010-05-16,2.95,44.0,129.8
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,2009-12-01,2011-11-14,9.474626865671642,91.0,806.58
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2009-12-03,2011-08-10,9.306034482758621,206.0,1525.22
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2009-12-01,2011-10-23,7.181046511627907,187.0,919.8
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,2009-12-02,2010-01-28,6.35,10.0,63.5
20906,VINTAGE NOTEBOOK BEAUTY GIRL,2009-12-02,2011-04-03,4.0925,101.0,368.24
20910,VINTAGE PHOTO ALBUM PARIS DAYS,2009-12-03,2010-12-16,8.377872340425531,106.0,769.12
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,2009-12-01,2010-01-17,3.8030232558139536,314.0,898.7199999999999
20914,SET/5 RED SPOTTY LID GLASS BOWLS,2009-12-01,2011-12-09,3.225493707647628,18670.0,52508.560000000005
20931,BLUE POT PLANT CANDLE,2009-12-07,2011-12-09,4.795632911392405,673.0,2238.07
20932,PINK POT PLANT CANDLE,2009-12-10,2011-12-08,4.717530864197531,333.0,1143.97
20933,YELLOW POT PLANT CANDLE,2009-12-02,2011-12-08,4.1007547169811325,505.0,1329.4900000000002
20934,SET/3 POT PLANT CANDLES,2009-12-02,2011-11-04,7.268000000000001,197.0,1185.07
20935,ROUND CACTUS CANDLE,2009-12-08,2011-11-16,3.0772340425531914,300.0,574.48
20936,FORKED CACTUS CANDLE,2009-12-06,2011-12-09,3.6732894736842105,333.0,843.3900000000001
20939,ORANGE CANDLE,2009-12-11,2009-12-11,0.85,12.0,10.2
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,2009-12-01,2009-12-13,3.475454545454546,118.0,342.75
20941,FROG CANDLE,2009-12-01,2011-07-06,1.7728799999999998,998.0,896.28
20942,SET/6 GINGERBREAD TREE T-LIGHTS,2009-12-01,2009-12-22,1.25,6.0,7.5
20943,SET/6 GINGERBREAD STAR T-LIGHTS,2009-12-01,2010-10-22,1.6716901408450704,381.0,540.21
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,2009-12-02,2010-11-28,0.7546428571428571,687.0,353.39
20952,PORCELAIN CHERUB BELL SMALL,2009-12-10,2010-11-23,0.6812499999999999,329.0,150.72
20953,PORCELAIN CHERUB BELL LARGE,2010-03-19,2010-11-29,1.65,33.0,54.449999999999996
20954,*USB Office Mirror Ball,2009-12-02,2010-12-17,8.530000000000001,3.0,25.590000000000003
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2009-12-01,2011-12-06,1.7566390041493773,2338.0,3083.82
20957,PORCELAIN HANGING BELL SMALL,2010-04-11,2010-11-29,1.5773333333333333,126.0,184.60999999999999
20958,PORCELAIN HANGING BELL LARGE,2010-03-26,2010-11-29,1.92,38.0,70.5
20960,WATERMELON BATH SPONGE,2009-12-01,2011-03-07,1.6572018348623851,1900.0,2550.84
20961,STRAWBERRY BATH SPONGE,2009-12-01,2011-12-09,1.7074903474903476,3530.0,4687.65
20963,APPLE BATH SPONGE,2009-12-01,2011-12-09,1.7628349514563106,3459.0,4676.15
20964,POLYESTER FILLER PAD 60x40cm,2009-12-01,2011-05-06,2.55,20.0,50.99999999999999
20966,SANDWICH BATH SPONGE,2009-12-01,2011-08-24,1.7994339622641509,3007.0,4265.24
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,2009-12-01,2011-10-26,3.9911999999999996,1055.0,3997.34
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,2009-12-01,2010-01-12,4.749499999999999,43.0,185.11
20969,RED FLORAL FELTCRAFT SHOULDER BAG,2009-12-01,2011-12-08,4.244845528455285,3237.0,12066.52
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2009-12-01,2011-12-09,4.142339688041595,2490.0,9387.29
20971,PINK BLUE FELT CRAFT TRINKET BOX,2009-12-01,2011-12-09,1.4093723129836628,22260.0,28580.97
20972,PINK CREAM FELT CRAFT TRINKET BOX,2009-12-01,2011-12-09,1.4045074415308292,20496.0,24785.31
20973,12 PENCIL SMALL TUBE WOODLAND,2010-03-17,2011-12-09,0.7815611192930781,9863.0,6773.950000000001
20974,12 PENCILS SMALL TUBE SKULL,2009-12-01,2011-12-09,0.7466,13219.0,8686.54
20975,12 PENCILS SMALL TUBE RED SPOTTY,2009-12-01,2011-12-08,0.7395263724434876,18099.0,11848.710000000001
20976,12 PENCILS SMALL TUBE POSY,2009-12-02,2010-10-04,0.748421052631579,549.0,376.34000000000003
20977,36 PENCILS TUBE WOODLAND,2009-12-01,2011-11-07,1.5680981595092023,3792.0,5069.99
20978,36 PENCILS TUBE SKULLS,2009-12-01,2011-12-09,1.586796460176991,4117.0,5438.57
20979,36 PENCILS TUBE RED SPOTTY,2009-12-01,2011-12-09,1.569535864978903,8156.0,10271.81
20980,36 PENCILS TUBE POSY,2009-12-01,2011-08-08,1.4045762711864407,233.0,282.31
20981,12 PENCILS TALL TUBE WOODLAND,2009-12-01,2011-12-09,0.9629126213592233,4718.0,4069.16
20982,12 PENCILS TALL TUBE SKULLS,2009-12-01,2011-12-09,0.9613333333333334,4851.0,4243.8
20983,12 PENCILS TALL TUBE RED SPOTTY,2009-12-01,2011-12-09,0.9568348623853211,6280.0,5469.08
20984,12 PENCILS TALL TUBE POSY,2009-12-01,2011-10-17,0.5354581673306773,5867.0,1940.9599999999998
20985,HEART CALCULATOR,2009-12-02,2011-12-09,1.5422333333333333,2370.0,3047.99
20986,BLUE CALCULATOR RULER,2009-12-02,2011-12-09,1.554354066985646,1217.0,1530.95
20987,GEISHA GIRL CHOPSTICKS SET/5,2009-12-01,2009-12-22,3.0181818181818185,131.0,288.35
20988,TRELLIS FLOWER CHOPSTICKS SET/5,2009-12-02,2010-02-28,1.9500000000000002,24.0,46.8
20989,URBAN CHIC CHOPSTICKS SET/5,2009-12-01,2010-03-17,2.269824561403509,407.0,782.18
20990,SPRING FLOWER CHOPSTICKS SET/5,2009-12-02,2010-06-13,2.2476415094339623,895.0,1706.1399999999999
20991,JAZZ HEARTS MAGNETIC MEMO PAD,2009-12-01,2010-02-19,0.9515625000000001,7084.0,884.5600000000002
20992,JAZZ HEARTS PURSE NOTEBOOK,2009-12-01,2011-12-08,0.6853215077605321,6151.0,3220.4
20993,JAZZ HEARTS MEMO PAD,2009-12-04,2010-03-09,0.8425,10967.0,1334.1100000000001
20994,JAZZ HEARTS SPIRAL NOTEPAD,2009-12-01,2010-01-25,0.85,47.0,39.949999999999996
20996,JAZZ HEARTS ADDRESS BOOK,2009-12-02,2011-12-08,0.37842261904761904,6311.0,1686.79
20997,ROSE DU SUD CUSHION COVER,2009-12-08,2011-12-08,4.718433734939759,170.0,796.74
20998,ROSE DU SUD OVEN GLOVE,2009-12-02,2011-10-14,2.9443307086614174,324.0,942.2600000000001
21000,ROSE DU SUD COSMETICS BAG,2009-12-03,2011-12-09,3.76,690.0,1744.98
21001,ROSE DU SUD WASHBAG,2009-12-16,2011-12-08,4.899222222222222,141.0,717.8000000000001
21002,ROSE DU SUD DRAWSTRING BAG,2009-12-21,2011-10-23,3.536141304347826,417.0,1507.22
21003,ROSE DU SUD CUSHION COVER,2010-03-02,2011-12-08,5.928125,109.0,647.75
21004,ROSE DU SUD CHILDS APRON,2009-12-01,2010-11-05,4.793943661971831,137.0,625.07
21007,ETCHED GLASS DROPLET DECORATION,2009-12-02,2010-09-23,1.18,1927.0,914.6700000000001
21008,ETCHED GLASS HEART TREE DECORATION,2010-02-01,2010-02-01,2.51,1.0,2.51
21009,ETCHED GLASS STAR TREE DECORATION,2009-12-02,2010-12-17,1.4825714285714284,1047.0,1494.99
21010,ETCHED GLASS BIRD TREE DECORATION,2009-12-02,2010-10-24,1.478705882352941,850.0,1114.76
21011,GLITTER SNOW PEAR TREE DECORATION,2009-12-02,2010-12-21,1.2534920634920634,1840.0,1373.8
21012,ANTIQUE ALL GLASS CANDLESTICK,2009-12-01,2011-12-09,2.332857142857143,2297.0,4293.7
21014,SWISS CHALET TREE DECORATION,2009-12-01,2011-11-23,0.8054123711340206,1850.0,928.0899999999999
21015,DARK BIRD HOUSE TREE DECORATION,2009-12-01,2011-12-09,0.7685106382978723,1700.0,771.7299999999999
21016,LIGHT BIRD HOUSE TREE DECORATION,2009-12-01,2010-11-26,0.9679310344827585,834.0,582.85
21017,RED BIRD HOUSE TREE DECORATION,2009-12-01,2010-11-19,1.354942528735632,659.0,535.89
21018,BIRD BOX CHRISTMAS TREE DECORATION,2009-12-01,2010-12-17,0.8877272727272728,213.0,182.70999999999998
21025,SPACE FROG,2009-12-01,2011-12-06,1.520864197530864,300.0,396.12
21026,SPACE OWL,2009-12-02,2011-12-09,1.63304,549.0,716.73
21027,NINJA RABBIT PINK,2009-12-04,2011-11-21,1.2543037974683544,355.0,433.61
21028,NINJA RABBIT BLACK,2009-12-05,2011-12-08,1.6121739130434782,323.0,423.9
21030,SPACE CADET RED,2009-12-16,2011-11-21,1.2030769230769232,239.0,290.9
21031,SPACE CADET BLACK,2009-12-01,2011-11-16,1.294102564102564,144.0,176.7
21032,SPACE CADET WHITE,2009-12-04,2011-11-30,1.4007999999999998,203.0,252.16
21033,JUMBO BAG CHARLIE AND LOLA TOYS,2009-12-01,2011-09-08,3.3389703315881327,4590.0,10132.11
21034,REX CASH+CARRY JUMBO SHOPPER,2009-12-01,2011-12-08,0.95,4002.0,3801.8999999999996
21035,SET/2 RED SPOTTY TEA TOWELS,2009-12-01,2011-12-09,4.038792735042735,5994.0,18644.78
21036,SET/2 TEA TOWELS MODERN VINTAGE,2009-12-14,2009-12-14,2.55,1.0,2.55
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2009-12-16,2011-05-04,2.2201923076923076,166.0,355.48
21039,RED SPOTTY SHOPPING BAG,2009-12-01,2011-12-06,2.9853070175438594,1313.0,3423.6499999999996
21040,MODERN VINTAGE COTTON SHOPPING BAG,2009-12-02,2011-03-15,2.4344927536231884,894.0,1125.85
21041,RED SPOTTY OVEN GLOVE DOUBLE,2009-12-01,2011-11-23,4.075584905660377,2666.0,9049.29
21042,RED SPOTTY APRON,2009-12-01,2011-12-08,6.910521091811415,1473.0,8717.31
21043,APRON MODERN VINTAGE COTTON,2009-12-07,2011-06-07,4.285602836879432,677.0,1921.03
21051,RIBBONS PURSE,2009-12-03,2011-12-08,2.1744615384615384,754.0,1486.16
21054,NURSE'S BAG SOFT TOY,2009-12-03,2011-11-14,9.614863387978142,382.0,3537.9999999999995
21055,TOOL BOX SOFT TOY,2009-12-01,2011-12-08,10.465964125560538,386.0,3839.0899999999997
21056,DOCTOR'S BAG SOFT TOY,2009-12-03,2011-12-08,9.701076923076922,545.0,4961.33
21058,PARTY INVITES WOODLAND,2009-12-01,2011-12-08,0.9954838709677419,2396.0,2055.5899999999997
21059,PARTY INVITES DINOSAURS,2009-12-06,2011-12-08,0.9007692307692308,1596.0,1348.56
21060,PARTY INVITES BALLOON GIRL,2009-12-08,2011-12-05,0.940794701986755,1276.0,952.55
21061,PARTY INVITES FOOTBALL,2009-12-08,2011-12-04,0.9699999999999999,1396.0,1046.56
21062,PARTY INVITES SPACEMAN,2009-12-08,2011-12-02,0.8674452554744526,1053.0,875.87
21063,PARTY INVITES JAZZ HEARTS,2009-12-01,2011-12-06,0.9412605042016806,1456.0,1256.27
21064,BOOM BOX SPEAKER BOYS,2009-12-01,2011-12-09,5.502183908045977,884.0,4432.92
21065,BOOM BOX SPEAKER GIRLS,2009-12-02,2011-12-09,4.923114754098361,608.0,1455.36
21066,VINTAGE RED MUG,2009-12-01,2011-12-01,1.2776335877862597,2284.0,1494.67
21067,VINTAGE RED TEATIME MUG,2009-12-01,2011-10-04,1.505805243445693,4763.0,3830.67
21068,VINTAGE BILLBOARD LOVE/HATE MUG,2009-12-01,2011-12-08,1.5829521276595744,4066.0,4224.63
21069,VINTAGE BILLBOARD TEA MUG,2009-12-01,2011-08-17,1.6897517730496454,5099.0,5404.360000000001
21070,VINTAGE BILLBOARD MUG,2009-12-01,2011-12-08,1.584655172413793,2034.0,2083.46
21071,VINTAGE BILLBOARD DRINK ME MUG,2009-12-01,2011-10-31,1.631194968553459,4269.0,4998.32
21076,SET/20 COLLAGE PAPER NAPKIN,2009-12-02,2010-03-16,0.9846808510638299,843.0,714.55
21077,SET/20 WOODLAND PAPER NAPKINS,2009-12-02,2010-09-09,0.9245641025641025,2790.0,2058.1
21078,SET/20 STRAWBERRY PAPER NAPKINS,2009-12-02,2011-10-13,1.1088741721854303,7211.0,6181.25
21080,SET/20 RED SPOTTY PAPER NAPKINS,2009-12-01,2011-12-08,1.0303246753246753,31076.0,25416.93
21081,SET/20 POSIES PAPER NAPKINS,2009-12-01,2010-01-31,0.85,4.0,3.4
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2009-12-01,2011-06-28,1.0707272727272727,7183.0,1960.45
21084,SET/6 COLLAGE PAPER CUPS,2009-12-06,2011-12-07,0.5650660792951542,2929.0,1008.8100000000001
21085,SET/6 WOODLAND PAPER CUPS,2009-12-01,2010-07-12,0.7726470588235294,13731.0,1872.68
21086,SET/6 RED SPOTTY PAPER CUPS,2009-12-01,2011-12-06,0.8944613583138173,16658.0,10781.810000000001
